movie_id,movie_title,movie_poster,media_score,audience_score,movie_year,movie_cast,reviews_page,short_review
1003722-casino_royale,Casino Royale,https://resizing.flixster.com/R1dBRE4KaDM5WfvLIS7-0aSZMIo=/206x305/v2/https://flxt.tmsimg.com/assets/p4248_p_v8_ad.jpg,25,34,1967,"Peter Sellers, Ursula Andress, David Niven",https://www.rottentomatoes.com/m/1003722-casino_royale/reviews,Out of five directors -- only McGrath manages to connect with this brontosaurian James Bond parody.
1003722-casino_royale,Casino Royale,https://resizing.flixster.com/R1dBRE4KaDM5WfvLIS7-0aSZMIo=/206x305/v2/https://flxt.tmsimg.com/assets/p4248_p_v8_ad.jpg,25,34,1967,"Peter Sellers, Ursula Andress, David Niven",https://www.rottentomatoes.com/m/1003722-casino_royale/reviews,"Now Craig assumes the mantle, and you know, he does OK."
1003722-casino_royale,Casino Royale,https://resizing.flixster.com/R1dBRE4KaDM5WfvLIS7-0aSZMIo=/206x305/v2/https://flxt.tmsimg.com/assets/p4248_p_v8_ad.jpg,25,34,1967,"Peter Sellers, Ursula Andress, David Niven",https://www.rottentomatoes.com/m/1003722-casino_royale/reviews,"No less than five directors, including John Huston, and eight writers, including Billy Wilder and Ben Hecht, tried to salvage this lengthy, laden all-star Bond spoof--to no avail."
1003722-casino_royale,Casino Royale,https://resizing.flixster.com/R1dBRE4KaDM5WfvLIS7-0aSZMIo=/206x305/v2/https://flxt.tmsimg.com/assets/p4248_p_v8_ad.jpg,25,34,1967,"Peter Sellers, Ursula Andress, David Niven",https://www.rottentomatoes.com/m/1003722-casino_royale/reviews,The few good aspects of this farce are vastly outweighed by the bad.
1003722-casino_royale,Casino Royale,https://resizing.flixster.com/R1dBRE4KaDM5WfvLIS7-0aSZMIo=/206x305/v2/https://flxt.tmsimg.com/assets/p4248_p_v8_ad.jpg,25,34,1967,"Peter Sellers, Ursula Andress, David Niven",https://www.rottentomatoes.com/m/1003722-casino_royale/reviews,"It's cheesy, cheesy, cheesy."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"Yes, the final half-hour is utterly ridiculous, but the earthbound portion has much to recommend it."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"Vintage Bond has violence, innuendo, sexism, and peril."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"Frequently entertaining and grandiloquent in equal measure, Moonraker's overblown excess is a total joy."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"For the majority of the time, Bond and Goodhead seem quite pleased with their skills - and face very little serious adversity, even when regularly cornered by Jaws."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,Bond in space - that is all.
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,Unquestionably the nadir to the whole Bond series.
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"Upon reflection, I think I like it, purely as a film judged on its own merits, rather than judging it with the expectation of what film series its in..."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,... the original scheme has been scrupulously respected... [Full review in Spanish]
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"The predictability of Moonraker is part of the pleasure. Like most Bond adventures, Moonraker is so overstated that it is camp, and so preposterous that it's fun."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"It's easy to see why 007 purists would loathe it, yet somehow 'Moonraker's' special brand of absurdity makes for one strangely entertaining Bond adventure."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"Moonraker, the newest James Bond spectacle, is a cheerful, splashy entertainment. The curators of the Bond museum do not surpass themselves with this exhibition, the 11th in the series, but they haven't fallen down on the job either."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"All that remains of the mood of the early films is the theme tune. And though Albert R. Broccoli, the producer, says that Bond goes on forever and never ages. the fact is that he is getting more juvenile with every film that's made."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"Too much of the budget is wasted on overblown spectacle, without enough attention being given to the basics."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"The series' spectacular photography, gimmickry, verve and wry wit are still abundant."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,Thank God for MOONRAKER!
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"James Bond would have to go back to Earth in ""For Your Eyes Only"" because ""Moonraker"" is truly a stuck-up, half-witted, scruffy-looking nerf herder."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"The ""Bond In Space"" angle is all we need to write Moonraker off as daft, but... the whole script is a messy disaster."
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,"Primo kids' stuff, but under-satisfying for adults. [Blu-ray]"
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,Ludicrous but enjoyable hooey.
1014217-moonraker,Moonraker,https://resizing.flixster.com/WFCfW82H0zbaMHrbz2NiQAPX2rk=/206x305/v2/https://flxt.tmsimg.com/assets/p7270_p_v13_at.jpg,60,43,1979,"Roger Moore, Lois Chiles, Michaël Lonsdale",https://www.rottentomatoes.com/m/1014217-moonraker/reviews,One of the silliest and worse ones in the series.
casino_royale,Casino Royale,https://resizing.flixster.com/ttF0z0KdIyPPgew1un3APoEcWns=/206x305/v2/https://flxt.tmsimg.com/assets/p159167_p_v13_ag.jpg,94,90,2006,"Daniel Craig, Eva Green, Mads Mikkelsen",https://www.rottentomatoes.com/m/casino_royale/reviews,Casino Royale takes things back to the start for James Bond with a new actor and delivers one of the best films in the franchise.
casino_royale,Casino Royale,https://resizing.flixster.com/ttF0z0KdIyPPgew1un3APoEcWns=/206x305/v2/https://flxt.tmsimg.com/assets/p159167_p_v13_ag.jpg,94,90,2006,"Daniel Craig, Eva Green, Mads Mikkelsen",https://www.rottentomatoes.com/m/casino_royale/reviews,"One of the best of all Bond movies, and the best in over a quarter century."
